Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed
12.636788718887765,87.28280592109323,57.91300517673693,No,High School,No
16.347687810156913,80.14356933815884,85.15411880254024,No,Bachelor,Yes
25.54078028486368,38.27044683257831,69.33457816732657,Yes,Master,No
6.947659477762871,83.2097924794696,90.67701033180712,Yes,Bachelor,Yes
24.119028489032363,124.25062078794484,59.92731689529182,Yes,High School,Yes
-25.536920538718924,72.79921462486034,69.17832459491763,Yes,Master,Yes
14.05545178407137,65.43845804289357,56.1638052273407,Yes,High School,No
-1.9748391920687567,87.46697119422797,70.11044022135351,Yes,High School,No
10.137424103244541,86.24756420933143,47.82179594501802,No,High School,No
25.375956372488872,103.85470330832828,62.685498685675554,No,Bachelor,Yes
14.817055501608943,84.84263688182224,48.456192026078234,Yes,High School,No
7.005582141640714,94.62760505149984,80.40884849786887,No,High School,Yes
10.96180063017426,91.80844122502927,80.74884009639477,Yes,High School,Yes
21.724960212036425,77.15706926118908,44.046059042734825,Yes,High School,No
19.373868545611035,86.7737463584338,90.00828618250858,No,Bachelor,Yes
-13.088543206642445,100.58914963196715,100.0,Yes,Master,Yes
12.0654047054825,97.44630760056901,70.69009580104512,Yes,Bachelor,Yes
11.865934807649424,57.13961375852543,60.38328609663033,No,High School,No
7.62071852401198,96.40316373510969,100.0,No,High School,Yes
27.923005515755534,78.70622789934963,50.21547252546234,No,Master,Yes
12.42143624630928,81.4574819603103,70.30159700303648,Yes,High School,No
24.73726816660397,81.46393982003389,72.69433408947886,No,Master,Yes
27.17052841537961,76.9951402240348,90.17721430678623,No,High School,Yes
22.986487185183684,103.8341499421413,75.39608462690182,No,Master,Yes
11.547037498255612,78.32564080301576,62.52049156317323,No,High School,No
-18.229840722692877,87.60907743233662,55.73223444418066,No,High School,No
14.806435148872671,72.12940288060543,64.87267269630797,Yes,Bachelor,No
7.770385114158975,83.5738943362095,54.896089585822835,No,Bachelor,No
17.594874253772822,104.58429568594102,70.71737979677025,No,High School,Yes
5.56768167072158,92.06189369897668,61.537057302092705,No,Bachelor,No
24.501435107692508,62.98929442505912,47.589433100653736,No,Bachelor,No
11.283061621612855,129.70379833357782,88.82718682562356,No,High School,Yes
16.609277246982714,85.2955062195596,62.53491214856441,No,High School,Yes
17.266302972369136,105.50781475998029,50.977947925370316,No,High School,Yes
12.92876021036738,76.96571132845541,67.47611298268687,No,High School,No
-19.6935504118022,90.66718489410898,71.02557348951488,No,Bachelor,Yes
11.200770747019805,96.7893700903681,43.802999116314496,Yes,High School,No
21.97037837965795,104.36389423508513,74.97471500688644,Yes,High School,Yes
4.232162558026012,101.1473661075645,54.292636469646034,No,High School,No
16.011036636371294,97.44394000145955,95.66543213786181,No,Bachelor,Yes
30.511431992466278,103.69826537611783,77.85940768115103,No,High School,Yes
6.997349403155402,68.56507916087877,64.00150014836025,No,High School,No
9.578040235801188,86.65215020648395,58.82248344523974,Yes,High School,No
19.11126279727132,98.66256144682139,68.42548438654563,Yes,Master,Yes
16.436654255516785,75.54558598446786,,No,High School,Yes
-17.805040794188475,101.30343931428773,69.617588071222,Yes,Bachelor,Yes
18.91349704118131,109.05233490972358,66.74261789294715,Yes,High School,Yes
20.077771748494158,61.67358161853161,70.87555436226843,Yes,High School,No
23.877598735649784,63.2615859240744,60.94211603144568,Yes,Bachelor,Yes
18.2785492554281,77.19249882189327,64.85191109735443,No,High School,Yes
13.06993876305166,86.15225336378393,38.71311341642494,Yes,Master,No
20.38058960962185,69.50865972465898,84.60589346278552,No,Master,Yes
30.199055479161725,107.04405357734288,74.48196670482643,Yes,Bachelor,Yes
13.938930028939412,88.48133723036902,58.39816233949855,No,Bachelor,No
7.203765562634868,80.78894096481478,98.48102472032858,Yes,High School,Yes
-23.856645354295782,81.28180952262944,71.30524720588579,No,High School,Yes
14.036950688371213,53.683683671449856,54.45784642037205,No,Master,No
-2.3813563681122893,85.62018500563613,82.85106132205688,Yes,Bachelor,No
21.779373417203374,37.348087476903274,75.97072324763894,No,Bachelor,No
10.717374512368618,100.25274819288143,75.91869978226329,No,High School,Yes
14.275733741566714,76.83692311255359,63.61366593022614,No,High School,No
17.655842644552116,144.86185939189465,76.75743585667053,Yes,Master,Yes
16.52399743823253,126.15832501232221,66.07362564668358,No,High School,Yes
20.675614537112317,76.37101861504966,78.33912177468764,No,High School,Yes
11.516109035441254,77.8732599493737,41.42583318984042,Yes,High School,No
-19.104846385408663,99.9116302800406,63.49189805531216,Yes,Master,Yes
12.923626579328662,114.06345219836075,95.83232646712293,No,High School,Yes
20.910483847100025,47.239418851279666,58.49398816899549,No,Master,No
19.92293987210443,44.27249069290627,60.942425537602205,No,High School,No
7.516490383643237,67.55930388891237,63.28057992325037,No,Master,No
23.687856929400258,121.65475166347728,,No,Bachelor,Yes
10.712292439087616,89.93747181015195,36.875788356576216,Yes,High School,No
21.46446238624916,101.395429099677,66.5412040221458,Yes,Bachelor,Yes
17.938298507210725,56.006049432693835,72.03789136122485,No,High School,No
29.70546941436098,33.677122740622465,69.21242397192022,No,High School,No
-13.212272141025183,97.1602839060429,67.8268215707817,Yes,Master,Yes
12.20546563105442,63.43607454069531,70.64561306275581,No,High School,No
14.84464315289814,39.63024271222724,85.34262207326147,No,High School,No
12.574561737325796,82.90127491918763,67.14330721106175,No,High School,No
21.3995352155364,95.86351376437355,61.38876134369096,No,High School,Yes
2.0695151325072967,77.55885735757445,65.78311772667871,No,Master,No
6.570540646829167,70.84303227635021,78.69020139635164,Yes,High School,No
6.457576627366455,76.81275535708187,91.18040317814874,No,Master,No
22.602460735788604,72.58834475198434,60.57784391246233,No,Master,Yes
28.684906980655402,53.03905776119666,71.48400680543325,No,High School,Yes
-14.164406251700228,95.70638646019137,75.07536162903939,No,High School,No
13.649426214479915,90.42559810027629,55.111329899067655,No,Master,No
15.560417304905451,86.43357082753,70.30625750819377,Yes,High School,Yes
24.295026420865526,83.3611961193364,48.01489213986858,Yes,High School,Yes
7.581174926475407,60.097030362932415,43.46424544390902,No,High School,No
16.90695186187828,76.36993675728665,75.50119611838386,Yes,Bachelor,Yes
22.80158103825944,36.4586990711429,64.24187888003826,Yes,Bachelor,No
19.008753359518764,83.56953327770779,73.03420611431828,No,High School,Yes
16.516652932789945,108.57715415627135,69.73157534487476,No,High School,Yes
23.00836874053713,50.517357359157884,55.35399927004304,Yes,Master,No
-6.625858343993897,68.2814465336449,69.32118547053496,No,Bachelor,No
20.423002556247262,86.5821355742026,51.50348042477717,No,Bachelor,Yes
9.76739453498061,105.05685268854967,90.86458537002102,No,Bachelor,Yes
0.3549368251483447,71.03550767399702,49.66044482710054,No,High School,No
19.089620796199846,66.15499341468207,67.06322093547128,No,Bachelor,No
25.98926836130366,70.62153715167834,54.36592617929127,Yes,High School,No
13.900411882978466,82.06876258616212,78.55631760041193,Yes,High School,Yes
22.62299637762351,120.84152080287488,65.02852943077745,No,Bachelor,Yes
27.898226063909163,85.54716923929352,62.219999205681845,No,High School,Yes
25.51931562867238,79.55442041632574,82.79802317577332,No,Master,Yes
-28.119716234971143,86.44164621533972,70.44145887516328,No,High School,Yes
20.93701992857514,79.77815992102796,77.74966668903951,No,Master,Yes
15.603469111212743,63.73971255479741,55.280110952238026,No,Master,No
2.1842735048226523,96.46559831355411,48.9277458410874,Yes,High School,No
13.03150009496041,84.51523046223508,71.608119430602,Yes,Bachelor,Yes
8.254027237470467,80.35226503867315,65.21730466757903,No,High School,No
32.367541739982514,60.492679454435006,79.39652008680916,Yes,Master,Yes
13.592913500541307,106.07015863869518,68.80137321006175,Yes,High School,Yes
15.985638454275886,93.2940549066622,73.07613008851945,No,Bachelor,Yes
19.41188300832374,68.94158325265396,45.64926205088135,No,High School,No
-15.34881957097963,130.03649707363874,98.32655409421385,No,High School,Yes
28.560408323446026,70.04858323229585,67.53637022451952,Yes,High School,Yes
10.018805106124384,64.35993014977926,80.46380455508799,Yes,High School,No
16.55685964189794,64.80593765039426,57.458624946705605,Yes,Bachelor,No
9.060235314415614,44.578628938238175,74.6201485332601,No,Bachelor,No
4.439819910234354,89.43084760836412,50.457328547128824,Yes,Bachelor,No
10.105847272757718,43.377102433233,76.78101757389507,No,High School,No
14.703705623612704,55.431123374684745,64.6603887342125,No,High School,No
11.56558220386192,38.488239818429335,70.43785755903352,No,High School,No
9.460632161009151,78.27860614418213,80.46961045195147,Yes,Master,No
-3.749460290625329,76.99359079456256,51.5118953316958,No,Master,No
14.335155418970443,73.46607573627271,59.73262404080805,No,High School,No
2.962237007751982,59.14844610658847,76.85986421630149,No,High School,No
21.08044770951682,56.5553249312672,100.0,No,High School,Yes
15.659518023476027,89.28739727093148,67.92876498007777,Yes,Bachelor,Yes
3.3395880042805555,98.98896136583025,78.86704176885898,No,Bachelor,No
12.526327383601092,86.3271664307229,68.3954279521228,Yes,Bachelor,No
8.982748755275335,62.29502627751555,99.1336839213445,Yes,High School,No
17.553396083353444,83.62125485542165,43.79167499552116,Yes,Bachelor,No
25.723603568185155,106.06556074632127,71.41931567004038,No,Bachelor,Yes
-0.0013797571659566188,91.72331600785567,45.616839496569085,No,High School,No
15.920208633179337,71.75172363567039,32.40142644194925,Yes,Bachelor,No
13.718937635466876,85.14397940711855,74.46193079676725,No,High School,Yes
20.370720611603726,75.18669650939574,72.09246694221189,Yes,High School,Yes
16.705573025901515,80.15760369389456,65.72744593386697,No,Master,Yes
8.984245346089448,73.48777895702993,68.4070886494037,Yes,High School,No
12.447568514667054,76.71329588229217,100.0,Yes,Master,Yes
8.631793145572088,84.2418670614835,66.12737292952849,No,Bachelor,No
23.608057108788785,60.132826008360986,77.65186541875113,Yes,High School,Yes
15.170493189375538,59.68242346020043,60.25952770579178,No,Bachelor,No
-30.20952548602406,82.22914892337577,74.42848862560905,Yes,Bachelor,Yes
14.514713489483034,47.9945779099258,66.42649487416574,No,High School,No
9.332745864716298,55.65434615559042,63.84222275905405,Yes,High School,No
2.890284859097383,83.18925013608258,97.28347798300487,No,High School,No
0.5748825899524395,62.14424969016232,87.65777444776509,No,High School,No
2.326912455956082,90.27228928462192,72.05119971098846,Yes,High School,No
17.13701320809187,80.69427497505124,35.4368209608405,No,High School,No
19.06980018583947,40.629915731238924,64.58486165121145,Yes,High School,No
2.3504743837429327,93.09951168443379,100.0,No,Master,Yes
22.160306512608923,96.2159729118342,66.54007500040437,Yes,High School,Yes
-11.135511586532484,60.122746503302935,86.54826358080487,No,Bachelor,No
16.174344095884393,88.40383085789983,91.62913602928901,No,Bachelor,Yes
27.897765026043395,62.87003525181602,73.28445873783963,No,Bachelor,Yes
22.174714526924255,81.95340753496671,57.37267552197771,No,High School,Yes
12.851754816753342,54.710031860900685,33.470315023256674,No,Master,No
7.870462196677701,74.13787094930846,80.26244812913431,No,Bachelor,No
-2.2145232106344395,72.34365620774062,57.77865995764678,No,Master,No
9.24677344606064,77.52542107450327,72.64225677831539,No,High School,No
13.310958089378445,72.04640612770793,51.25269490615953,Yes,High School,No
7.102563782790528,56.31938883554881,66.02143689294697,No,Bachelor,No
-13.949944263261562,72.00201875737726,70.5057858235158,No,High School,No
15.614815063670147,85.38589505161468,74.02890371566447,No,High School,Yes
13.20115214553537,79.10213939754927,53.27766718971378,No,High School,No
9.799979353412322,83.65002061198427,87.95366423142028,Yes,Bachelor,Yes
16.34923737573382,66.59769599091534,61.046578229020426,No,Master,No
18.535525196555273,103.43435829432319,44.882958093201324,Yes,High School,Yes
6.276807380457232,56.47653326890439,68.36464870054805,Yes,Master,No
26.28745903797016,89.75120594173437,70.5156296353969,Yes,Bachelor,Yes
14.211294941725907,103.63782185919924,72.40884149757639,No,High School,Yes
15.15079698355878,89.61816185497791,90.43198605527618,Yes,Master,Yes
-20.665715386052458,105.9495154587034,66.45326744896211,Yes,Master,Yes
16.865729050108012,69.43405906674042,68.20570563446843,No,Bachelor,No
22.62509307130596,100.72175302092512,53.45223428150359,Yes,High School,Yes
17.296993321614593,51.54050149476654,82.30830254331846,Yes,Bachelor,No
10.100501002876497,60.597514792407125,72.76463596117155,Yes,High School,No
17.892028201648813,72.04884469016557,63.699584090587564,Yes,High School,No
5.850190341434706,104.75307515023997,41.42987959801805,No,High School,No
15.868477646212185,87.59535272081791,91.66618292582632,Yes,Master,Yes
14.734160074844313,60.639084829795095,51.58480053315914,No,Master,No
13.335065141819683,73.79384589230193,61.130829859454415,No,High School,No
-13.971699908488555,67.71353711807411,75.37516766614004,Yes,High School,No
-0.05479236398111276,65.8042201553293,52.05163107074971,Yes,Master,No
10.610200738072308,99.57779117113559,47.59735332620285,No,High School,No
15.742759209128918,52.56513741472989,38.14078625949003,No,Bachelor,No
16.278851135979203,112.17561711468747,80.81495429358453,Yes,High School,Yes
6.778598872592335,126.56459380369246,61.82220632910517,Yes,High School,No
25.125662726917604,101.81723341207396,100.0,No,Master,Yes
8.070601214283993,70.74120975949484,55.0846740155369,Yes,High School,No
22.755657604213894,77.00118561841781,56.17823464856618,Yes,High School,Yes
18.417554894973478,51.33696370950576,61.51910544571898,No,High School,No
-9.830181521249575,69.50675185866393,73.64701982707733,No,Master,No
29.202487140876094,89.87309695286302,62.94694991822033,Yes,Master,Yes
5.45090534594816,105.92126123562792,79.18498321003769,No,High School,Yes
22.353233388880014,57.85686366395097,55.32117415017019,Yes,High School,No
23.004658544343826,72.68988126029468,49.27612422304628,No,Bachelor,No
9.635038327386841,76.97401559534956,43.02677890886339,No,High School,No
26.13972240051463,52.084215956150295,36.646387480942046,No,Bachelor,No
12.999627883208378,91.826984835168,62.22896470787415,No,High School,No
17.309549034238856,65.52019336514782,65.48529531410168,No,High School,No
17.082574710169766,76.09219297645951,60.52844458775225,No,Bachelor,No
-13.925530068235618,100.96101256176244,88.65108695780742,No,High School,Yes
21.486466185278257,64.21322988560651,88.42045314412202,Yes,Master,Yes
21.347909764417704,79.85910029038891,64.97795518833247,No,High School,Yes
1.0117442140945538,75.68780842863956,43.091183302120555,No,High School,No
25.43472194302522,72.56284235442669,61.49942337917421,No,Master,Yes
1.7000640957146054,65.43076756639314,61.002679091244076,Yes,High School,No
23.26036963473326,86.39049341565911,60.14297556582913,No,Bachelor,Yes
24.013641094620667,113.07234536984569,59.534216441526326,No,High School,Yes
6.272268558278414,82.79774465678254,60.198056564127896,No,Bachelor,No
11.713485696363321,99.92236429822258,64.2018757615336,No,Bachelor,Yes
-6.154362652112514,52.19556149693075,60.46688351776665,Yes,High School,No
13.280631757690117,83.1552287858754,73.12483762938388,Yes,Master,Yes
12.53572572651407,58.05263362057867,75.40553073857292,Yes,Bachelor,No
21.23728425815472,50.461501449361975,56.34032369226265,Yes,High School,No
25.482469968956867,65.21257185081927,89.0659798901055,No,Bachelor,Yes
26.16547048631965,133.83798668827146,55.29906547239079,No,Bachelor,Yes
10.502655787373584,99.00031657339291,45.73299079276994,No,High School,No
13.326225010043778,84.860094441088,75.71167107047577,No,High School,Yes
1.532494462232398,49.34598880220138,57.7388779837849,Yes,High School,No
8.55303946803049,76.07438697224126,74.81937206136082,Yes,High School,No
-22.71881306477966,86.03400017803472,33.94497098349204,Yes,Bachelor,No
27.924662588385853,83.51072459157196,90.88683912224602,Yes,High School,Yes
5.125209024960624,43.12412833038508,80.08440112060603,No,Master,No
10.260285926776845,62.19364303960256,47.49285176255498,Yes,High School,No
14.788753944328583,78.71844471702566,47.818343142305714,Yes,High School,No
17.241289270556855,90.7258181903438,95.08398856146292,Yes,Bachelor,Yes
8.52317184062683,36.07744357800107,58.939301447530625,No,Bachelor,No
18.392488355712718,76.75752049040283,57.487227269010646,No,Bachelor,No
11.209285223432671,82.86097539757904,,No,High School,No
14.884381832973768,96.99223977032426,64.73832691597669,No,High School,Yes
-19.370273984029595,123.85715168474873,,No,High School,Yes
15.051378158487502,91.6514263761761,80.73239645154229,Yes,Master,Yes
11.508912875787452,64.00118986596132,49.01382357723287,No,High School,No
14.123121568593353,41.83995725753385,47.19569811639086,No,Master,No
14.293096326357318,72.13894485877198,76.76443952164715,No,Bachelor,No
12.039911760942978,100.0326365041712,85.10095106840598,No,High School,Yes
12.92963149866318,107.86909055048864,46.432714733231755,Yes,Bachelor,No
27.789177364037734,94.2109820459557,86.22271129449612,No,Master,Yes
19.48735558352991,88.58681645603468,70.56312762230232,Yes,Master,Yes
12.636157455766718,87.5927929677193,86.37708008611969,No,High School,Yes
-20.575635236085887,68.87762506478438,68.94669457723575,Yes,High School,Yes
12.32944408195192,77.3987941289276,32.16583123768074,Yes,High School,No
24.38499710069313,113.38139051652662,67.72048926525942,No,High School,Yes
17.95713753758475,61.14883988416247,85.90215728006905,No,Bachelor,Yes
14.14158284796617,112.29557581419704,56.593809713744285,Yes,Master,Yes
18.58173540648222,103.55943691015884,64.18052546638822,No,High School,No
2.4329907834520057,106.50864218190156,67.35799744673533,No,Bachelor,No
5.985860248721558,51.86369981004923,26.50729180197277,Yes,Bachelor,No
5.448599948807557,91.71808402329299,95.07021363156214,No,High School,Yes
16.143544758109655,65.26459728104756,56.47936480154238,No,High School,No
-28.860119995880737,51.69465616151625,77.58603148709199,No,Bachelor,Yes
32.85040116954106,84.37068084821891,68.69948295777687,Yes,Master,Yes
20.104408811526056,100.18943577191938,88.8642858453904,Yes,Bachelor,Yes
19.006755799555656,63.10117122813007,76.09084183642122,No,High School,Yes
0.5915381267780884,50.01968079083198,66.47613592718538,No,High School,No
10.658609602127825,78.1631047133009,56.5972736122108,No,High School,No
8.697729984734089,78.25129342445638,81.96776052073209,Yes,Bachelor,No
10.033219213991071,90.96639255108997,41.898380440680754,No,Bachelor,No
13.654849451321683,98.99189142728977,79.68835630413838,No,High School,Yes
11.223275378422981,78.81169637455012,53.51432872667691,Yes,Master,No
-0.8343984830063018,147.11006629588525,88.7842549293496,No,Bachelor,No
20.98328204894027,84.48469489070584,72.41949313994043,No,Bachelor,Yes
6.418055794081548,73.07146987986201,79.66185651775163,Yes,Master,No
16.913974912889195,47.76865281794344,71.22983220737079,No,High School,No
31.592661357999788,74.74680959367664,43.71434357288505,Yes,Master,Yes
7.644923267308613,73.27226109177728,57.08906254906992,No,High School,No
-5.242300181970638,99.2060959256294,80.08584006417074,No,High School,Yes
12.711966224959113,89.24967248133709,72.49983726039765,No,Master,Yes
23.80767707998857,56.41261756734765,87.71484857958508,No,Master,Yes
30.66677963376475,83.44508772822076,76.04911844555758,No,Bachelor,Yes
-5.163603244380665,93.43062343458107,55.499471639460104,Yes,Bachelor,No
18.973593785892174,110.56062718775665,58.05903793419049,No,Bachelor,Yes
11.277516345759572,97.75007934828119,71.54376085784855,Yes,Master,Yes
14.152413165566914,95.21693308622956,35.28933900999842,Yes,High School,No
36.15474677613628,81.20171989230327,95.10162828434477,Yes,Master,Yes
2.9762373728387743,117.76624010846899,76.62620104566336,No,High School,No
17.029917291956586,104.99009801412318,88.40551895573309,Yes,High School,Yes
18.741545374123465,53.34445205040701,46.29094088786246,Yes,High School,No
23.686290599514777,73.01121345566088,88.66847740532884,Yes,Bachelor,Yes
15.783865227767164,64.54862502487518,100.0,Yes,Master,Yes
-17.46440431603282,87.58306237452248,50.18682466934024,No,Bachelor,No
11.866811460625671,104.60444351301575,81.5710269235565,No,Master,Yes
17.153015529960857,68.06051426557852,70.01664917030939,Yes,High School,No
12.254461796020717,32.19391265061124,46.83349227627633,No,Bachelor,No
19.972575118848408,71.7555850995106,77.39325957777805,No,Master,Yes
12.043117311650928,98.26947464034814,82.50404807256022,No,Bachelor,Yes
18.01680315121749,90.75259805899759,60.9831017099673,No,Bachelor,Yes
14.765897490520173,88.56372495621153,87.48874780382835,No,Bachelor,Yes
24.008402006177345,74.40013396251041,44.998548898162035,Yes,Master,No
14.58885021129211,54.41938527560427,,No,Master,No
-0.8157402543449486,120.30588643248934,72.04896093383128,No,High School,No
25.095372005711933,63.3143637993075,,No,Master,Yes
7.754141593099049,123.68193466760913,59.25139767363842,No,High School,No
9.769869290809442,91.41014416709032,82.14391653957829,Yes,High School,Yes
10.234709647652064,68.38703394892099,77.96341471323925,No,Master,No
25.99550474536654,67.77229505222743,82.87208606401023,No,High School,Yes
-2.085393711829564,78.14111586772823,68.15295346971598,Yes,Master,No
40.10198826927995,75.209961559565,79.03870401967511,Yes,High School,Yes
23.448454472528415,102.3366755105991,,No,High School,Yes
16.785911313033278,83.72832339488093,100.0,No,High School,Yes
-14.56084799506971,65.36736522182943,57.81181344817021,No,High School,No
17.284432598861255,117.80881370311565,100.0,No,Bachelor,Yes
19.168979427034706,80.98616663040445,70.52331920634113,No,High School,Yes
20.161724687600454,95.37679351937794,49.367336656468865,Yes,High School,Yes
19.444835728027588,67.83546985110482,90.52119025732901,Yes,High School,Yes
15.716645450041991,117.26231255489047,71.88852082592439,Yes,High School,Yes
13.421292637541391,86.2221998228639,82.76686147570356,Yes,Bachelor,Yes
13.789813730771906,42.207014158076944,88.3578387781389,Yes,High School,No
13.440733757178553,120.3055022092128,75.06933331217537,No,Bachelor,Yes
24.070160774936518,105.81288921845095,61.11638732780778,No,Master,Yes
-19.748453778246894,72.05609367708024,84.63570066503875,Yes,Bachelor,Yes
-8.523109077314242,57.95460519088289,70.01133261181893,Yes,Master,No
20.247206212238087,86.95123227607104,80.28786727912629,Yes,High School,Yes
16.557889557750197,81.73395398828794,37.69404139312808,No,High School,No
14.85032994843282,87.11337897126458,76.70472575514778,Yes,Master,Yes
11.891852375288913,83.83154792388179,60.42121262282455,Yes,Bachelor,No
23.992901759888106,90.12481978611852,94.79964455767796,No,Bachelor,Yes
22.580211696982865,108.94611398783613,79.34631021833643,No,Bachelor,Yes
8.816978657411127,91.36206410257293,73.59786618773946,Yes,High School,No
18.25641829699628,59.006890021801176,77.29464990025332,No,High School,No
-7.226746123669712,137.25125705424904,55.02338720684923,Yes,Bachelor,No
3.963054681688556,112.81229126976575,94.34885035792081,No,Bachelor,Yes
9.98626220328028,143.0411346902417,99.87055627625357,No,High School,Yes
21.89914777906207,57.53011933520804,75.89370265822325,Yes,Master,Yes
22.625000363008695,84.8576402630055,93.85605352860458,No,High School,Yes
19.104683360778346,38.35802593622026,61.462777019912,Yes,High School,No
20.800766294783976,91.06298312758418,58.04329650662529,Yes,Master,Yes
19.129426296919668,69.03599403666455,70.61387123093384,Yes,Bachelor,Yes
9.868147238216382,118.46891589649906,76.52411557551848,No,Bachelor,Yes
18.455380357391526,64.50770059962836,64.09019978135319,Yes,High School,No
-21.40327620182146,46.21633924065477,78.06652285552725,Yes,High School,No
21.034330638508592,70.5747251859496,74.59584223110122,Yes,Bachelor,Yes
24.511306971797143,40.49024457565725,55.02539837063418,Yes,High School,No
20.66643077760851,95.0219890901462,77.78189526177582,No,Master,Yes
17.811585660332664,38.69833907487359,82.95292363782282,Yes,Master,No
23.56120190653142,110.56915162366317,72.57203976385587,Yes,Master,Yes
14.78782992600752,38.44376360287606,87.28972154892539,No,High School,No
7.945002790178258,73.59404390926716,51.73894309754572,No,Bachelor,No
13.69546428844989,112.86756311609068,77.01925633197777,No,High School,Yes
9.040778841548407,87.2129578287159,52.44578940404838,No,High School,No
